audio_path,transcript,language,duration_ms,word_count,Part
ThinkWithHessa_10_51_604076_622063.wav,يعني ضحكوا عليه مثلًا بشي هذا معناته إن لهذا الشخص ما أشتغل علي هذا الجانب من شخصيته. في أشيا لازم نشتغل عليها لازم نبنيها لازم إنسويها وهذا يعني هي مسؤوليتها علينا نحن.,Arabic,17987,32,Mixat-Part2
ThinkWithHessa_10_53_622117_636325.wav,ربنا يعطينا هاي النعم ولازم أنا يا إني أنا أعرف من نفسي عشان أنا أتوازن مع هاي النعمه وأكون جدها. تعرفون لما يقولون جدها إنتي جد هذا الشي ولا لا، ربج يعطيج. هل إنتي قده ولا لا؟ ,Arabic,14208,37,Mixat-Part2
ThinkWithHessa_10_54_636325_651085.wav,هل بتتعلمين ولا لا؟ هل بتفلحين ولا لا؟ إذا مو بجدها ولا لتش إنتي حاولتي، ولا إن أنا حاولت حتى إني أنا أكون جدها ولا حاولت إن أنا مثلًا أصلح من ال- من عيوبي أنا شخصيًا.,Arabic,14760,36,Mixat-Part2
ThinkWithHessa_10_55_651085_663800.wav,عشان أنا أكون الشريكة المناسبة لهذا الشخص اللي ياني من ربي مثلًا أو إني أنا أبدأ أتعلم الأستثمار عشان أنا أحط فلوسي في السوق مثلًا.,Arabic,12715,4,Mixat-Part2
ThinkWithHessa_10_56_663800_678504.wav,وأعرف كيف أديرها؟ ولا إني انا أتعلمت يعني ما سويت شي عشان إن أنا أحافظ علي هاي النعمه. إهنيه تتحول النعمه إلي نقمه. بهذا معناته إن أنا فقط فشلت في هذا الأختبار.,Arabic,14704,32,Mixat-Part2
ThinkWithHessa_10_58_678542_695424.wav,أيضًا الإبتلاء السلبي يكون مثلًا علي شكل مشاكل، وخلافات، تعثر، تعب، شقاء في الحياة، أمراض. وأيضًا سبب الإبتلاء هاي تكون مني أنا.,Arabic,16882,22,Mixat-Part2
ThinkWithHessa_10_60_695494_712607.wav,تعرفون إن ثماني وتسعين بالميه من الأمراض اتكون بسب أسلوب الحياة أسلوب حياة الشخص. إذا كان يدخن أو لا، إذا هو كان ياكل أكل صحي أو لا، إذا كان يطلع ال [stress] اللي هو في ولا لا.,Arabic,17113,9,Mixat-Part2
ThinkWithHessa_10_61_712607_732187.wav,والضغوطات واللي في الحياه يعرف يتصرف معاها أو لا، يعرف يفرغها بشي ثاني أو لا، تخيلوا تخيلوا أنزين شو رساله ها الشي؟ قلنا لكم كل كل كل إبتلاء في ها الحياه له رساله لازم أنا أفهمها.,Arabic,19580,15,Mixat-Part2
ThinkWithHessa_10_63_732233_748971.wav,إذا هو سلبي أنا لازم أفهما عشان أعدي. شو رساله الشي هذا لما ييني مرض لسمح الله؟ وأنا أيلس، وأراجع نفسي، وأعرف إن هو من اختياراتي وخياراتي اللي أنا أتخذتها مسبقًا.,Arabic,16738,31,Mixat-Part2
ThinkWithHessa_10_65_762753_772969.wav,ما ظلمناهم وأيضًا الله سبحانه وتعالي ويقول وما أصابكم من مصيبهٍ فما كسبت أيديكم.,Arabic,10216,14,Mixat-Part2
ThinkWithHessa_10_66_772969_786809.wav,الله ما يبتلينا عشان هو ما يحبنا، ولا عشان هو يحبنا ما يخصه أبدًا. الحياه اللي نحنا عايشينها هي كلها كلها كلها بأيدنا.,Arabic,13840,19,Mixat-Part2
ThinkWithHessa_10_67_786809_799016.wav,"والله يعطينا الطرق عشان نحن نقدر نركب طبق عن طبق نصير [level one, level two, level three, level four]. فشلت في [level four] أرجع [level three].",CS,12207,26,Mixat-Part2
ThinkWithHessa_10_68_799016_806538.wav,شو أسوي لين ما أنا أعدل لين ما أنا أصلح اللي في داخلي. وبعدين ربي مره ثانيه يعطيني الأختبار.,Arabic,7522,19,Mixat-Part2
ThinkWithHessa_10_69_806538_817512.wav,فشلت أرجع مره ثانيه [level three] لين ما أعدل الشي هذا. لأن مو بربي اللي يسوي ها الأشياء موب هو اللي يظلمني وإذا أدبرت، واتفكرت في اللإبتلاء.,CS,10974,27,Mixat-Part2
ThinkWithHessa_10_70_817512_831402.wav,واتغيرت، وأتعدلت، وفهمت وياني الإبتلاء مره أخري وقدرت أعديه. لأن فهمت رسالته، فهمت شو المغذي؟ فهمت ربي شو يبي بالضبط.,Arabic,13890,20,Mixat-Part2
ThinkWithHessa_10_71_831402_842037.wav,فهمت كيف أوصل ل [level four] خلاص عديت. المعتقد إن الله يبتلي العبد اللي هو يحبه.,CS,10635,16,Mixat-Part2
ThinkWithHessa_10_72_842037_859513.wav,يعني ما أعرف كيف أقولكم أو كيف أعبر عن استيائي يوم أنا أسمع هذا الشي واكثر. يعني أكثر وقت أنا سمعت هذا الكلام تخيلوا متي؟ يوم أبويا الله يرحمه توفي.,Arabic,17476,30,Mixat-Part2
ThinkWithHessa_10_73_859513_871432.wav,ما كان وقته إن أرد علي الناس وأشرحلهم. لا ها الكلام غلط وما لا شغل أبدًا ما كان وقته كنت أسكت أسكت و [I knowed] أقولها هي صح.,CS,11919,20,Mixat-Part2
ThinkWithHessa_10_74_871432_885858.wav,الله يحبني يحبني عشان جي خذ أبويا الله يحبني عشان جي حط مصيبه فو راسي. الله يحبني عشان جي طحت في أكبر فخ مثلًا.,Arabic,14426,1,Mixat-Part2
ThinkWithHessa_10_75_885858_903241.wav,"يعني العاجل بيقول [sorry, sorry] لكن شوي خلينا نفكر صدق اللي في مخ بيقول عيل عيل كيف شوي أسوي عشان الله ما يحبني. إذا أنا الله يحبني، ويحطني في ها المشاكل وها المصايب، وها التعب، وها الشقاء في الحياة لا يحبني.",CS,17383,41,Mixat-Part2
ThinkWithHessa_10_77_903362_918839.wav,يعني بالعجل إتخيلوا تشروحون هذا المنطق لشخص تبانوا يسلم. شو يعني شو السالفه؟ هذا نفسه اللي يقول حق مثلًا حرمه زوجها يضربها ضرب شو يقولولها؟,Arabic,15477,25,Mixat-Part2
ThinkWithHessa_10_79_918910_937902.wav,ترا يحبج وهو ما أعرف كيف يعني يقولج إنه يحب لازم يضربج لأنه يحبج ولا ولا اللي ما يحبج ما بيضربج. تفكروا شوي لو ما يحبج ما يبي يضربج ويوم نواسي الصغار، ممكن يواسونا يعني.,Arabic,18992,14,Mixat-Part2
ThinkWithHessa_10_80_937902_957215.wav,"أمج تضربج لإنها تحبج لإن هي تباج إنتي تكونين أحسن، وتباج إنتي [you guys, please] لا صدق [please]. هذا كله يلعبون في ال في ال في العقل اللاواعي، ويبرمجونا علي البرمجه ال ال ما أعرف شو أسميها.",CS,19313,21,Mixat-Part2
ThinkWithHessa_10_82_957268_968450.wav,لكن حان الوقت [okey] إن أي حد يسمع هذا ال [podcast] على الأقل على الأقل إنه يعني يشك في هذا الكلام. ويشك في هذا المنطق.,CS,11182,11,Mixat-Part2
ThinkWithHessa_10_83_968450_976593.wav,هل معناته إذا أنا مرتاحه في حياتي الحمدالله ومستانسه وما عندي مشاكل، ولا مصايب ربي ما يحبني ربي ما يحبني.,Arabic,8143,14,Mixat-Part2
ThinkWithHessa_10_84_976593_994804.wav,لازم أتعب، لازم أشجي، ولازم هذا هاي برمجه جديمه ترا برمجه جديمه. وليبغي يتبرمج علي البرمجه الصح الحمدالله إن الله قدرني إني أنا أقدر أسوي علي الأقل ما أعرف كم حلقه نزلت، لكن أقل شي عشرين حلقه. ,Arabic,18211,37,Mixat-Part2
ThinkWithHessa_10_85_994804_1009069.wav,أسمعوا الحلقات أرجوكم لأنه في كل حلقه أحاول جد ما أقدر أقتبس آيات قرآنيه وأشرحها بحب. موب بالتخويف.,Arabic,14265,18,Mixat-Part2
ThinkWithHessa_10_86_1009069_1026688.wav,هذا الشي بس يعلمني الحب بشكل خاطئ. أنا بعدين يوم بكبر [okay] تخيلوا بنت صغيره أمها تضربها تصيح عند خلنا نقول خالتها [okay]، ولا بنت خالتها. كيف يواسونها؟ أمج تحبج لا تصيحين أمج تحبج عشان كده تضربج تخاف عليج. ,CS,17619,39,Mixat-Part2
ThinkWithHessa_10_88_1026799_1041220.wav,[Okay] تكبر هاي البنت [okay] وتتزوج رايلها يمد أيده عليها، وتفهم. والأم عقب تيي تواسيها مثلًا أو أى حد ثاني. تفهم إن لو هو ما يحبها ما يعبر بهاي الطريقه.,CS,14421,30,Mixat-Part2
ThinkWithHessa_10_89_1041220_1058766.wav,هو يحبها، إيغار عليها أو [?what ever it is] راح نشي يمد إيده عليها. فهمت الحب بطريقه غلط. وتبدا تخيلوا [please] تخيلوا هاي الإنسانه صدق تخيلو هاي الإنسانه كيف ثقتها بنفسها؟ كيف؟,CS,17546,32,Mixat-Part2
ThinkWithHessa_10_91_1058800_1069136.wav,كيف تعاملها مع الناس؟ شو معتقداتها عن الحب؟ شو معتقداتها عن الزواج؟ أحس نقدر نتخيلها صح!,Arabic,10336,16,Mixat-Part2
ThinkWithHessa_10_92_1069136_1079694.wav,كلنا نعرف يعني علي الأقل شخص واحد جي حد نعرفه من جريب، حد من بعيد المهم نعرف نعرفه قصه جي.,Arabic,10558,20,Mixat-Part2
ThinkWithHessa_10_93_1079694_1095388.wav,هاي تكون حتى علاقتها مع ربها علاقه خوف هي تخاف من كل شي. خايفه هي هي فقط تسوي الأشياء من الخوف من باب الخوف. مافي شي من باب الحب لأن أصلًا ما تعرف شو هو الحب.,Arabic,15694,14,Mixat-Part2
ThinkWithHessa_10_94_1095388_1109408.wav,الحب يالنسبالها ضرب، الحب مفهوم خاطئ عندها. فإذا أنا مؤمنه أن الأبتلاء من الإله.,Arabic,14020,14,Mixat-Part2
ThinkWithHessa_10_95_1109408_1118989.wav,معناه إن الإله يحبني. فأنا كيف بقدر استقبل الحب الحقيقي اللي هو الصدق. ,Arabic,9581,13,Mixat-Part2
ThinkWithHessa_10_96_1118989_1133217.wav,علامات إن الله يحبني، كيف بقدر استقبلها إذا أنا أتحري إن يوم أنا مضايقه في حياتي يوم عندي مشاكل فوق راسي، وكل شي يعني كل شي ضدي. ,Arabic,14228,27,Mixat-Part2
ThinkWithHessa_10_97_1133217_1147583.wav,يعني الله يحبني وأصبر نفسي بها الكلام. كيف أنا بقدر أستوعب، وأفهم العلامات اللي هي موجوده أربعه وعشرين ساعه في هاي الحياة الله ما يابنا إهنيه بس وخلانا.,Arabic,14366,28,Mixat-Part2
ThinkWithHessa_10_98_1147583_1163113.wav,الله ما خلقنا وخلانا لا، الله موجود يانا أربع وعشرين ساعه والعلامات موجوده دايمًا. علامات وجوده أقدر أنا استشعرها، وعلامات حبه لي أقدر أنا ايضًا استشعرها.,Arabic,15530,26,Mixat-Part2
ThinkWithHessa_10_99_1163113_1182510.wav,ولكن أول خطوه إني انا أغير المعتقدات السلبيه حول الإله. كيف بقدر استقبل أي شي من ربي وأنا أشوفه إن هو لازم إن يضرني عشان يحبني.,Arabic,19397,26,Mixat-Part2
ThinkWithHessa_10_101_1182601_1193980.wav,وهو ما أبي يبتليني إلا لأنه يحبني. وهو مريح حد ثاني أو مريح فلانه، وفلان لأنه عكس الحب يعني.,Arabic,11379,19,Mixat-Part2
ThinkWithHessa_10_102_1193980_1209015.wav,أو لأنه أختبار أو هذا عقابهم [oh my good] تعرفوا شو اتذكرت؟ اتذكرت يوم كنت صغيره كانوا يقولون كنت أنا أسأل كنت أسأل كنت أقول إنه ليش الأجانب جوهم حلو ويسوون أي شيء يبونه ومستانسين في حياتهم.,CS,15035,11,Mixat-Part2
ThinkWithHessa_10_103_1209015_1221088.wav,تعرفون شو هو الرد؟ الله عطاهم هاي الأشياء كلها عشان هم حينه يستمتعون بالحياة [okey] ولكن يايينهم العقاب والعذاب. ,CS,12073,19,Mixat-Part2
ThinkWithHessa_10_104_1221088_1236094.wav,يعني أي شي كان زين في الحياة هاي كانوا يعني ينسبونه أنه هيه الله يعني الله يعطيهم اللي يبونه، الله يسوي جي لأنه اختبار لأنه من بعد هذا الشي عذاب، وعقاب. ,Arabic,15006,31,Mixat-Part2
ThinkWithHessa_10_105_1236094_1251761.wav,يعني كل شي [fake] كل شي حلو في الحياه [fake] كل شي [trab] فخ فخ من الإله كان. تخيلوا هاي أشيا أنا كنت يعني مؤمنه فيها من الصغر.,CS,15667,13,Mixat-Part2
ThinkWithHessa_10_107_1251820_1265681.wav,تخيلوا يعني فأنا متأكده إنه عالأقل نص المستمعين بيكونون حاسين فيا لأنه يعني نفس العادات ونفس التقاليد، ونفس الكلام سمعناه في كل مكان.,Arabic,13861,14,Mixat-Part2
ThinkWithHessa_10_108_1265681_1279548.wav,"وخذ مني وقت، وخذ مني جهد، وخذ مني تعب، وخذ مني إن أنا أحتاج إني أنا إحتجت إني أنا [I reach rock bottom, rock bottom] إني أنا أوصل أخس مرحله في حياتي.",CS,13867,32,Mixat-Part2
ThinkWithHessa_10_109_1279548_1293430.wav,اللي خلتني غصبًا عني أدخل داخل ال [deep inside]. وأطلب من ربي إنه يفهمني هذا الدين.,CS,13882,6,Mixat-Part2
ThinkWithHessa_10_110_1293430_1303806.wav,يفهمني يعني الصح أنا كنت شاكه في كل شي. أنا كنت ضايعة إحتجت إني أنا أرجع لربي وايد وبقوة.,Arabic,10376,2,Mixat-Part2
ThinkWithHessa_10_111_1303806_1320019.wav,ومو بالرب اللي هم عرفوني عليه لا، تعلمت، وعرفت، واستوعبت كله بروحي بيني وبين ونفسي. طبعا كنت أسمع دكتور سلطان العثيم، وكنت أسمع محمد الدحين، وكنت أسمع وغيرهم.,Arabic,16213,28,Mixat-Part2
ThinkWithHessa_10_112_1320019_1331181.wav,من الدكاتره وهم عندهم منظور آخر للدين للحياه منظور جدًا جدًا جدًا جميل وجدًا حلو إيجابي.,Arabic,11162,9,Mixat-Part2
ThinkWithHessa_10_113_1331181_1345441.wav,وما كان أنا كنت واصله مرحله ما كان عندي شي أخسره فجربت إني جربت إني أطبق الكلام اللي ينقال. سويت أنا بروحي سويت اختبار.,Arabic,14260,24,Mixat-Part2
ThinkWithHessa_10_114_1345441_1361596.wav,تشني أنا اختبر إن هل هذا الكلام صحيح أو لا. وسويت اختباراتي بروحي وأنا وصلت لها القناعه بنفسي. موب سلطان العثيم وصلني أو مو بفلان الفلاني وصلني لا ولا صدقت هذا وها لا. ,Arabic,16155,33,Mixat-Part2
ThinkWithHessa_10_116_1361646_1375304.wav,أنا هيه سمعت سمعت من عدة مصادر ولكن القرار الأول والأخير بيكون بيني وبين ونفسي. وبيكون إني أنا أنتظر العلامات من ربي.,Arabic,13658,2,Mixat-Part2
ThinkWithHessa_10_117_1375304_1390730.wav,الأستخاره إنه يا الله هل ها الشي صح؟ هل هذا الطريتج صح ولا لا؟ وفي [signs] وعلامات. الحمدالله أذكر كنت أقول إن حب الإله غير مشروط.,CS,15426,26,Mixat-Part2
ThinkWithHessa_10_119_1390825_1404720.wav,وياني يعني ياني [hate] وهجموا عليا الناس وكيف غير مشروط! وهذا كلام غلط ولا وفي شروط، وفي واحد، أثنين، ثلاث وفي بلاب لاب لا.,CS,13895,24,Mixat-Part2
ThinkWithHessa_10_121_1404844_1415984.wav,واللي اقصده هو غير مشروط ما في شروط [physical] جسديه، ماديه لا ما في.,CS,11140,14,Mixat-Part2
ThinkWithHessa_10_122_1415984_1428874.wav,هذا إيماني أنا وتقدرون تجربونه شوفون نفس ما أنا يام سمعت حد ثاني. سرت، جربت استشعرت هذا الكلام طبقت شوي.,Arabic,12890,20,Mixat-Part2
ThinkWithHessa_10_123_1428874_1446955.wav,وشفت ال وشفت العلامات من إلهي وشفت الاحتواء من إلهي وهنيه أنا أنأكدت من هذا الكلام. فكل حد يسمع هالحلقه في أشيا ممكن ما نتفق فيها. يمكن في أشيا يعني ضد معتقداتكم.,Arabic,18081,7,Mixat-Part2
ThinkWithHessa_10_124_1446955_1455448.wav,لكن هذا موب معناته إن أنا لازم أي شي أنا أقوله وب- تصدقونه. أو أي شي أنا أقوله إنتوا لازم تتفقون معاه لا.,Arabic,8493,23,Mixat-Part2
ThinkWithHessa_10_125_1455448_1465758.wav,"في أشيا ما أتفق معاها لكن ودي إني أنا أفهمها أكثر أبا أفهم وبس يوم بيكون عندي هال [mentality, mindset]. ",CS,10310,20,Mixat-Part2
ThinkWithHessa_10_126_1465758_1477735.wav,يعني يوم أنا يكون بهاي العقليه فقط هو هذا الوقت اللي أنا بقدر أتفتح، وأتقرب من ربي.,Arabic,11977,17,Mixat-Part2
ThinkWithHessa_10_127_1477735_1489532.wav,لأن لو أنا كانت عندي عقليه مسكره، وشديده ولا وما يستوي وعندي ولا ونحنا فاهمين جي وهذا قال جي وهذا قال جي وما أصدق أي شي ثاني. مسحيل إني أركب طبقًا عن طبق.,Arabic,11797,16,Mixat-Part2
ThinkWithHessa_10_129_1500382_1511365.wav,لو راجعت نفسي بنهار ها- هال [mentality] أو هالعقليه اللي أنا أشوفها تضر أكثر مما إنها تساعد علي الواحد إنه يتجرب من ربه.,CS,10983,4,Mixat-Part2
ThinkWithHessa_10_130_1511365_1527595.wav,"الشروط اللي موجوده حق الحب الإلهي ما أسميها شروط ولكن [levels, okey] مستويات تخليني إني أنا أجرب أكثر وأكثر وأكثر من ربي.",CS,16230,22,Mixat-Part2
ThinkWithHessa_10_131_1527595_1545359.wav,تعرفون شو هي؟ إش كثر أنا أعرف ذاتي ذاتي الحقيقه. في علاقه واضحة، وصريحة بين اتصالي أنا بذاتي واتصالي بربي.,Arabic,17764,7,Mixat-Part2
ThinkWithHessa_10_132_1545359_1557033.wav,الله ما يقدر يتصلي معايا ولا بقدر استشعر حضوره، وجوده إلا من إني أنا اتصل بذاتي أولًا. وهذا الشي موب أنا بس أقوله.,Arabic,11674,23,Mixat-Part2
ThinkWithHessa_10_133_1557033_1574581.wav,هذا شي مسلم في وايد مسلمين يقولونه، وفي وايد هندوسيين يقولونه، وفي وايد مسيحيين يقولونه. وفي وايد ناس ما يعترفون بأي ديانة. ولكن أيضًا يشعرون بعظمه هذه القوه، وعظمه الإله.,Arabic,17548,20,Mixat-Part2
ThinkWithHessa_10_134_1574581_1586003.wav,اللي هو عدنا نحن الله حد مش متصل بذاته، حد ما يعرف ذاته أصلًا وضايع في هاي الحياة. وين وين بتشوفونه مع ربه.,Arabic,11422,18,Mixat-Part2
ThinkWithHessa_10_135_1586003_1598846.wav,يمكن حتى ما يؤمن بإله. لكن لما أنا اكون متصلة بذاتي بذاتي بذاتي بذاتي الحقيقيه واختلي وما عندي مشكله إني أنا اختلي وأكون بروحي.,Arabic,12843,10,Mixat-Part2
ThinkWithHessa_10_136_1598846_1612613.wav,على كثر ما أنا متصله بذاتي بيكون إتصالي بربي نفس العمق كيف اتجي أقول وكيف آمنت بهذا الشي؟ لأنه طبقته وجربته. ,Arabic,13767,21,Mixat-Part2
ThinkWithHessa_10_137_1612613_1620590.wav,هل بيضر اللي أنا أجرب؟ شو شو يعني إني أنا أجرب؟ إني أجرب إني أنا اتصل بذاتي. إني أنا اسوي أشيا بروحي.,Arabic,7977,5,Mixat-Part2
ThinkWithHessa_10_138_1620590_1631396.wav,أسوي أشيا مع نفسي إني أنا أتحسن داخليًا، وأتعافى من الصدمات، ومن الإساءات. وأحب ذاتي فقط.,Arabic,10806,16,Mixat-Part2
ThinkWithHessa_10_139_1631396_1643288.wav,لو هذا الكلام كان صح أو غلط هل هذا الشي يضرني؟ لا فأجربه أجربه، وأراقب اتصالي بالإله كيف بيكون؟ في علاقه يعني سحريه. ,Arabic,11892,23,Mixat-Part2
ThinkWithHessa_10_140_1643288_1663687.wav,بس بمجرد إن أنا أركز على نفسي وأتشافى، وأشافي الطفل الداخلي. وأركز على صحتى الجسديه، وصحتى النفسيه، أهم أهم أهم شي بس أراقب أراقب نفسي أنا أراقب نفسي أتخيل نفسي إن أنا [third party].,CS,20399,17,Mixat-Part2
ThinkWithHessa_10_142_1663750_1684715.wav,وأراقب نفسي وكيف أنا بتصل مع الإله وبتشوفون وهذا هو الشرط. تخيلوا إن هذا هو الشرط، الله ما يبا شي ثاني وأنا ما بقول ما بألف لكن جربوا جربوا بتشوفون إن من أنا أتصل بذاتي سوف استشعر ربي.,Arabic,20965,27,Mixat-Part2
ThinkWithHessa_10_144_1684761_1697301.wav,ومن أنا استشعر وجود ربي حولي أربعه وعشرين ساعه في كل وقت. بشوف النعم النعم اللي أنذهل لما أتخيلها حتى كيف تدخل في حياتي.,Arabic,12540,24,Mixat-Part2
ThinkWithHessa_10_145_1697301_1708667.wav,والأرزاق كيف أدخل بحياتي وبشوف كيف كل شي مسخرلي. هو [change domino effect] تعرفون [domino effect] تأثير [domino],CS,11366,18,Mixat-Part2
ThinkWithHessa_10_146_1708667_1718545.wav,يوم أطيح شي والباقي كله يطيح في نفس الوقت كله يستوي هذا هو. أول الخطوه إني أدخل داخل داخل هني.,Arabic,9878,18,Mixat-Part2
ThinkWithHessa_10_147_1718545_1729542.wav,ويوم أنا أدخل هنا بتصل بربي بستشعر وجوده، بستشعر حبه لي كيف استشعر حبه لي؟ بشوف كل ميسر في حياتي.,Arabic,10997,20,Mixat-Part2
ThinkWithHessa_10_148_1729542_1745797.wav,شي أنا اليوم فكرت فيه كان في خاطري فكرت فيه أشوف إن باجر الله ألهمني ابطريقه إني أقدره أوصله. وسهلي الطريج إني أقدر أوصله كل شي ميسر بشوفه، كل شي سهل كل شي ميسر.,Arabic,16255,34,Mixat-Part2
ThinkWithHessa_10_149_1745797_1759658.wav,هني نعرف إني أنا في الطريج الصح أي نعرف إن الله وياي واقف معايا. تخيلوا يكون في فريقي شو شو أكثر عن شي أنا أبا. شو ال شو أكثر عن هذا الحب.,Arabic,13861,18,Mixat-Part2
ThinkWithHessa_10_150_1759658_1772999.wav,أكثر عن شي ما في. لإني أنا أقول أي شي في خاطري يستوي، أفكر في شي أحصل طريقه كيف أحصله. أبا شي تتيسر الأمور.,Arabic,13341,24,Mixat-Part2
ThinkWithHessa_10_151_1772999_1782661.wav,وأحصل اللي أباه، هنا أنا أتأكد إن ربي مسهلي، وميسرلي، ومسخرلي اللي علي الأرض ومكني علي الأرض. ,Arabic,9662,17,Mixat-Part2
ThinkWithHessa_10_152_1782661_1795503.wav,لو أنا أتحجب لين حواجبي و وما طلع إيدي وأصلي كل صلاه في المسيد. واقرأ قرآن يوميًا وأصوم أثنين، وخميس.,Arabic,12842,20,Mixat-Part2
ThinkWithHessa_10_153_1795503_1808003.wav,ولكن مقصره في حق ذاتي ولم أتشافي، ولم أتعافي من الماضي، من الحاضر، من [what ever].,CS,12500,16,Mixat-Part2
ThinkWithHessa_10_154_1808003_1816575.wav,يعني ما سويت الشغل هذا النفسي صدقوني إنه ولا شي بيتيسر في الحياة ولا شي ولا شي واحد. ,Arabic,8572,13,Mixat-Part2
ThinkWithHessa_10_155_1816575_1828667.wav,ياما شفنا ناس يعني مصلين، ومؤمنين، ومتسترين وكل شي كل شي. كل الشروط المادية، والجسدية موجودة.,Arabic,12092,7,Mixat-Part2
ThinkWithHessa_10_156_1828667_1845901.wav,ولكن لما أيي أتكلم معاهم أفهم أكثر عن معتقداتهم وإيمانهم كل شي سلبي كل شي سلبي ولو أدخل شوي في حياتهم ريلها يضربها، عيالها ما يسمعون كلامها، حياتها متدهورة,Arabic,17234,10,Mixat-Part2
ThinkWithHessa_10_158_1845948_1863354.wav,وحتى الرجل أنا أتكلم أتكلم لما أعطي [example] أقول حق يعني عن الأنثى لأن أنا أنثى. لكن حتى الرجل يكون هو مطوع، ولحيته هالطول، وكندورته قصيره، ويصلي في المسيد ويسوي ويسوي ويسوي لكن نفسيته تعبانة.,CS,17406,3,Mixat-Part2
ThinkWithHessa_10_160_1863416_1872616.wav,وما يختلي بذاته أصلًا ولا يسوي ها الكله ولا يعرف شو يعني [trama] ولا ولا يؤمن يعترف بالصدمات وصدمات الطفولة.,CS,9200,13,Mixat-Part2
ThinkWithHessa_10_161_1872616_1882453.wav,ولا ناوي يتشافى أصلًا بتشوفون كيف أغلب الناس اللي تجي يكونون عالجين في مكان واحد في حياتهم. ,Arabic,9837,17,Mixat-Part2
ThinkWithHessa_10_162_1882453_1898355.wav,أغلب الناس عالجين يعني عادي تكون حياتهم بخير [okey] عاديه. ولكن في نفس المستوى وعادي تسألينه إنت من متى في هالمكان؟ أو من متى تسوي هذا الشي؟ أو تداوم هذا الدوام أو في هذا البيت أو في هال- [what ever].,CS,15902,40,Mixat-Part2
ThinkWithHessa_10_163_1898355_1910232.wav,"عادي من عشرين سنه هو في نفس المكان ما في تطور ما في مستويات ما في [level one, two, three, four]. ما في تمكين، ما في تيسير، ما في هذا كله ما في.",CS,11877,33,Mixat-Part2
ThinkWithHessa_10_164_1910232_1922901.wav,عالق في مكان واحد ويحاول يطبطب على نفسه إنه هو لإن هو مسلم وهو مؤمن وهذا الله جي خلاص الله يحبني عشان جي أنا أنا في إبتلاء.,Arabic,12669,23,Mixat-Part2
ThinkWithHessa_10_165_1922901_1936343.wav,واللي علي إن أنا أصبر ما أسوي شي. وأهم شي إن أنا أصلي صلاوتي في المسيد فقط. أهم شي وأهم شي لحيته طويله وكندورته قصيره هذا أهم شي عنده.,Arabic,13442,29,Mixat-Part2
ThinkWithHessa_10_166_1936343_1953415.wav,وفي ناس جي، وفي العكس وفي العكس. ياما شفنا بنات ما يتحجبون يا شفنا بنات مش يا ما شفنا ناس مش مسلمين أصلًا من الأساس مش مسلمين.,Arabic,17072,3,Mixat-Part2
ThinkWithHessa_10_167_1953415_1966734.wav,ولكن إتصالهم بذاتهم الحقيقيه جدًا جدًا قوي. لو هم حتى ما يعترفون بأي دين الحين أنا جتلكم إنه في ناس مسلمين ولكن مثلًا مش متسترين.,Arabic,13319,25,Mixat-Part2
ThinkWithHessa_10_168_1966734_1980060.wav,ما يصلون كل صلاه في المسيد مثلًا عن الريايل ما ما يصلي كل صلاه في المسيد. يوم يصير البحر يلبس شورت [okey]. البنت ما تتحجب مثلًا.,CS,13326,9,Mixat-Part2
ThinkWithHessa_10_170_1980129_1996685.wav,تلبس اللي تبا تلبسه تسوي كل شي تباه ولكن مؤمنه إيمان. ومتصله بذاتها الحقيقه وتشوفون إن حياتها يالسه تتيسر، وتتفتح، وأبواب الرزج عليها كلها مفتوحه.,Arabic,16556,25,Mixat-Part2
ThinkWithHessa_10_172_1996746_2005923.wav,ومافي شي يالس يمنعها من الشي اللي هي تبا توصله وأحلامها يالسه تحققها ها كيف يالسه يستوي؟ الواحد لازم ييلس ويسأل نفسه كيف هذا الشي يستوي؟ ,Arabic,9177,26,Mixat-Part2
ThinkWithHessa_10_173_2005923_2014791.wav,بعض النا بيقولون هذا إبتلاء واختبار من الإله. وهاي لا أنا أسميهم الكارهين ال- [haters].,CS,8868,15,Mixat-Part2
ThinkWithHessa_10_174_2014791_2029653.wav,لأنه نعم في إبتلاءات بالمال، وفي إبتلاءات شهره وفي إبتلاءات علاقات. ولكن الإبتلاء ترا موب للأبدي يكون الإبتلاء. الإبتلاء فيه بدايه، ونهايه وفي رساله.,Arabic,14862,24,Mixat-Part2
ThinkWithHessa_10_175_2029653_2043233.wav,"إذا ها البنيه أو إذا ها الشخص هو خمس سنين وهو مستانس بحياته، ومرتاح وكل مره يصير من [level one, level two, level three, level four].",CS,13580,26,Mixat-Part2
ThinkWithHessa_10_177_2054395_2064987.wav,لأنه متصل بذاته ياخذ وقت من يومه يتصل بذاته والإتصال بالذات نفسه الإتصال بالإله. لأن ربنا أقربلنا من حبل الوريد.,Arabic,10592,20,Mixat-Part2
ThinkWithHessa_10_178_2064987_2079911.wav,ها الشي شو يبين؟ يعني هذا الشي يدل علي شو؟ إنه حتى لو في شخص مدين بشكل جسدي وملبي الشروط [okey].,CS,14924,21,Mixat-Part2
ThinkWithHessa_10_179_2079911_2098938.wav,الشروط علي قولتهم الجسديه، والماديه يكون [still]. يصادف مشاكل ويصادف أمراض يعني حياتج اللي يشوفها يقول يعني الله يعينه. ,CS,19027,19,Mixat-Part2
